Exp2 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
7 2s 165.4 0.033333 scrambled-232.jpg
7 2s 165.4667 0.033333 scrambled-436.jpg
7 2s 165.5333 0.033333 scrambled-1084.jpg
7 2s 165.6 0.033333 scrambled-411.jpg
7 2s 165.6667 0.033333 scrambled-168.jpg
7 2s 165.7333 0.033333 scrambled-1169.jpg
7 2s 165.8 0.033333 scrambled-1342.jpg
7 2s 165.8667 0.033333 scrambled-212.jpg
7 2s 165.9333 0.033333 scrambled-618.jpg
8 4s 178 0.033333 scrambled-834.jpg
8 4s 178.1333 0.033333 scrambled-969.jpg
8 4s 178.2667 0.033333 scrambled-998.jpg
8 4s 178.4 0.033333 scrambled-1234.jpg
8 4s 178.5333 0.033333 scrambled-407.jpg
8 4s 178.6667 0.033333 scrambled-1000.jpg
8 4s 178.8 0.033333 scrambled-1189.jpg
8 4s 178.9333 0.033333 scrambled-262.jpg
8 4s 179.0667 0.033333 scrambled-103.jpg
8 4s 179.2 0.033333 scrambled-574.jpg
8 4s 179.3333 0.033333 scrambled-784.jpg
8 4s 179.4667 0.033333 scrambled-1015.jpg
8 4s 179.6 0.033333 scrambled-1250.jpg
8 4s 179.7333 0.033333 scrambled-405.jpg
8 4s 179.8667 0.033333 scrambled-1273.jpg
8 4s 180 0.033333 scrambled-154.jpg
8 4s 180.1333 0.033333 scrambled-1211.jpg
8 4s 180.2667 0.033333 scrambled-1437.jpg
8 4s 180.4 0.033333 scrambled-732.jpg
8 4s 180.5333 0.033333 scrambled-959.jpg
8 4s 180.6667 0.033333 scrambled-610.jpg
8 4s 180.8 0.033333 scrambled-1110.jpg
8 4s 180.9333 0.033333 scrambled-1349.jpg
8 4s 181.0667 0.033333 scrambled-1051.jpg
8 4s 181.2 0.033333 scrambled-1434.jpg
8 4s 181.3333 0.033333 scrambled-585.jpg
8 4s 181.4667 0.033333 scrambled-1251.jpg
8 4s 181.6 0.033333 scrambled-1188.jpg
8 4s 181.7333 0.033333 scrambled-1228.jpg
8 4s 181.8667 0.033333 scrambled-922.jpg
9 30s 194 0.033333 scrambled-519.jpg
9 30s 195 0.033333 scrambled-739.jpg
9 30s 196 0.033333 scrambled-1199.jpg
9 30s 197 0.033333 scrambled-1145.jpg
9 30s 198 0.033333 scrambled-1401.jpg
9 30s 199 0.033333 scrambled-87.jpg
9 30s 200 0.033333 scrambled-108.jpg
9 30s 201 0.033333 scrambled-319.jpg
9 30s 202 0.033333 scrambled-165.jpg
9 30s 203 0.033333 scrambled-768.jpg
9 30s 204 0.033333 scrambled-38.jpg
9 30s 205 0.033333 scrambled-14.jpg
9 30s 206 0.033333 scrambled-915.jpg
9 30s 207 0.033333 scrambled-63.jpg
9 30s 208 0.033333 scrambled-394.jpg
9 30s 209 0.033333 scrambled-601.jpg
9 30s 210 0.033333 scrambled-977.jpg
9 30s 211 0.033333 scrambled-367.jpg
9 30s 212 0.033333 scrambled-309.jpg
9 30s 213 0.033333 scrambled-1306.jpg
9 30s 214 0.033333 scrambled-458.jpg
9 30s 215 0.033333 scrambled-1235.jpg
9 30s 216 0.033333 scrambled-314.jpg
9 30s 217 0.033333 scrambled-403.jpg
9 30s 218 0.033333 scrambled-749.jpg
9 30s 219 0.033333 scrambled-1353.jpg
9 30s 220 0.033333 scrambled-546.jpg
9 30s 221 0.033333 scrambled-1115.jpg
9 30s 222 0.033333 scrambled-380.jpg
9 30s 223 0.033333 scrambled-553.jpg
10 15s 236 0.033333 scrambled-1310.jpg
10 15s 236.5 0.033333 scrambled-19.jpg
10 15s 237 0.033333 scrambled-41.jpg
10 15s 237.5 0.033333 scrambled-1203.jpg
10 15s 238 0.033333 scrambled-332.jpg
10 15s 238.5 0.033333 scrambled-1104.jpg
10 15s 239 0.033333 scrambled-663.jpg
10 15s 239.5 0.033333 scrambled-1175.jpg
10 15s 240 0.033333 scrambled-1374.jpg
10 15s 240.5 0.033333 scrambled-1226.jpg
10 15s 241 0.033333 scrambled-827.jpg
10 15s 241.5 0.033333 scrambled-938.jpg
10 15s 242 0.033333 scrambled-541.jpg
10 15s 242.5 0.033333 scrambled-396.jpg
10 15s 243 0.033333 scrambled-994.jpg
10 15s 243.5 0.033333 scrambled-502.jpg
10 15s 244 0.033333 scrambled-602.jpg
10 15s 244.5 0.033333 scrambled-852.jpg
10 15s 245 0.033333 scrambled-1350.jpg
10 15s 245.5 0.033333 scrambled-563.jpg
10 15s 246 0.033333 scrambled-1095.jpg
10 15s 246.5 0.033333 scrambled-557.jpg
10 15s 247 0.033333 scrambled-843.jpg
10 15s 247.5 0.033333 scrambled-1208.jpg
10 15s 248 0.033333 scrambled-442.jpg
10 15s 248.5 0.033333 scrambled-378.jpg
10 15s 249 0.033333 scrambled-85.jpg
10 15s 249.5 0.033333 scrambled-1403.jpg
10 15s 250 0.033333 scrambled-161.jpg
10 15s 250.5 0.033333 scrambled-1359.jpg
